0	1	2	3
zh	entailment	建立因疫情产生劳动纠纷处理“绿色通道”，对疫情期间拖欠工资、工伤待遇等争议快立、快调、快审、快结，促进劳动关系和谐稳定	“新型冠状病毒感染的肺炎疫情防控工作”新闻发布会第五十六场
zh	contradiction	假的！别信！ 近日，部分微信中兜售某公司生产的新型冠状病毒抗体检测试剂盒，并宣称可以家庭自行使用。对此， ...	可在家使用新冠病毒试剂盒自测
zh	entailment	这仍然是一个管理问题	比尔·盖茨：亚洲国家检测和追踪接触者能力远远好于美国
zh	contradiction	有人认为，“普利类”降压药能降低新冠病毒的感染，是捉拿新冠病毒的“协警”，不过这类声音有人辟谣。 ... 一端”，会引发组织损伤和疾病进展，而吃降压药会使得ACE2蛋白增加， ... 部分学者提出服用降压药会增加新冠病毒感染的风险。	吃降压药会增加感染病毒的风险
zh	entailment	加里在专访中表示，武汉海鲜市场不是新冠病毒源头	美国医学专家接受ABC专访：新冠病毒起源于武汉华南海鲜市场是错误观点
zh	entailment	东京奥组委首席执行官武藤敏郎表示，经过协调，原定为东京奥运会服务的全部43个场馆当中，目前有约8成明年夏天可以确保为延期的东京奥运会所使用，其他奥运场馆的使用还需要进一步确认和协调	东京奥组委：已确定约8成比赛场馆明年将继续使用
zh	entailment	这名职员在出现发烧症状前两天，曾参与了日本内阁经济再生担当大臣兼新冠肺炎对策担当大臣西村康稔的视察工作	日本政府职员确诊，新冠肺炎对策担当大臣居家隔离
zh	entailment	当下，美国疫情形势依然严峻，医护人员和社区工作人员疲惫不堪，防疫物资在全国范围内极度短缺，特朗普甚至曾呼吁民众用布制作口罩，将医用口罩留给医疗机构	北美观察丨竟然大发疫情财！美媒爆料特朗普女婿以权谋私搞腐败
zh	contradiction	当然，大家更关心的是：.	核酸检验频繁假阴性，有大量漏诊
zh	entailment	美国白宫5月25日宣布，为防止疫情输入，从美东时间26日11：59开始，除美国公民或永久居民等外，过去14天在巴西停留过的人禁止入境	美国提前至26日执行“巴西旅行禁令”
zh	neutral	丁香医生团队：交流要保持距离；尚未证实新冠病毒可以通过空气传播。 一般情况下，飞沫传播只有与传染源近距离接触时才 ...	喷嚏一打几米远，病毒可悬浮一天
zh	entailment	为深入贯彻习近平总书记重要指示精神，中共中央政治局委员、国务院副总理孙春兰13日晚从黑龙江赶赴吉林，调研指导疫情防控工作	孙春兰在吉林调研时强调 再排查、再加固、再落实 坚决防止疫情新燃点
zh	neutral	返回搜狐， ...	怀孕后确诊新冠肺炎，孩子不能要
zh	contradiction	为此我们采访了. 复旦大学临床药学博士李文思. 就大家最关注的几个问题. 做出解答. 能抑制新冠病毒有科学 ...	双黄连可以预防新冠病毒
zh	entailment	车内消毒只是基本要求，杜师傅还要在手机客户端上进行人脸识别认证，检测体温并上传	武汉网约车业务重启 司机：复工代表希望 未来会更好
zh	contradiction	近日，网传武汉盘龙城一小区男子把口罩喷酒精戴，坐电梯，遇电梯84消毒，瞬间晕倒死亡，楚天都市报记者从多方证实，该消息系谣言。	口罩喷酒精遇 84 消毒瞬间死亡
zh	entailment	有日本经济学家预测年内失业人数将增加100多万人	日本共同社：新冠肺炎疫情或导致百万人失业 以非正式员工为主
zh	entailment	[你早京津冀]网络传言病毒会长时间存在手机和电梯按键上. 精彩视频 ... [冀时全播报]惊险！男子骑摩托车被撞飞稳坐轿车顶上 ...	病毒会存在手机和电梯按键上
zh	entailment	瑞士联邦委员表示，瑞士新冠肺炎疫情已过拐点	瑞士疫情已过拐点 放宽政策将于16日公布
zh	neutral	文/周亦川/袁岳. [搜狐健康]2月13日，南京医科大学附属苏州医院团队在Medrxiv网站上发布研究结果，显示感染新型冠状病毒的患者可能会出现肾脏和睾丸功能 ...	新冠病毒可能伤睾丸和伤肾
zh	entailment	“付费时也必须确保顾客间保持1米距离、要准备洗手液	疫情趋稳定 马来西亚宣布5月4日起全面恢复餐饮业正常运作
zh	entailment	有美媒11日曝出，一家制造防护设备材料的工厂日前曾拒绝特朗普访问，原因是担心美国总统的到来会威胁到工人的健康并影响到工厂的工作	美国一工厂拒绝特朗普到访：健康风险太大，疫情后再说
zh	entailment	埃及媒体当地时间6月5日凌晨报道，埃及人民议会总秘书处宣布，盖卢比尤省卡里尤布区议员侯赛因·阿什玛维在感觉呼吸系统出现不适后，进行了病毒检测，检测结果呈阳性	埃及一议员确诊感染新冠病毒
zh	entailment	这一修订比此前宣布禁令执行的时间提前了两天	美国提前至26日执行“巴西旅行禁令”
zh	contradiction	本页面汇集整理了关于磷酸氯喹是土霉素吗的相关内容，为您提供丰富的高清视频、相关直播、用户，满足您的在线观看需求，看磷酸氯喹是土霉素吗视频就上西瓜 ...	磷酸氯喹就是原来的土霉素
zh	entailment	卫生部发言人尤里表示，人们每次外出都要戴口罩，因为新冠肺炎病毒正在各地肆虐	印尼政府要求所有公民外出佩戴口罩
zh	entailment	当地时间5月27日俄罗斯国防部向媒体表示，俄罗斯各地部队已开始恢复训练为即将到来的6月24日阅兵活动做准备	俄罗斯多地部队恢复胜利日阅兵彩排
zh	entailment	5月20日起，福建全省公立医疗机构新冠病毒核酸检测项目价格由200元调整为130元，新冠病毒抗体检测项目价格由80元调整为50元	福建5月20日起下调新冠病毒检测临时项目价格 严禁扩大收费范围
zh	entailment	国家外汇管理局新闻发言人、总经济师王春英表示，今年以来，面对新冠肺炎疫情带来的严峻考验，我国采取了强有力应对措施，全国疫情防控取得阶段性重要成效，经济社会秩序加快恢复	外汇局：目前疫情仍处于全球大流行阶段 国际经济金融形势依然复杂严峻
zh	entailment	现有13名确诊患者在院治疗	辽宁新型冠状病毒肺炎疫情情况
zh	entailment	他病逝的消息首先在布隆迪的政府官推账号发出	布隆迪总统皮埃尔·恩库伦齐扎病逝
zh	entailment	据韩国卫生部门消息，截至当地时间23日16时，韩国新型冠状病毒确诊感染者人数已升至602人，死亡5人	韩国新型冠状病毒确诊感染者人数已升至602人，死亡5人
zh	contradiction	丁香医生团队辟谣：洗热水澡也无法提升体内温度，不能对抗病毒，还可能会有生命危险。杀死新型冠状病毒 ...	用 56℃ 的热水洗澡能对抗病毒
zh	entailment	中共中央政治局常委、中央应对新冠肺炎疫情工作领导小组副组长王沪宁出席	中央应对新冠肺炎疫情工作领导小组会议要求提升能力精准做好常态化防控 进一步加强疫苗药物和检测试剂研发工作
zh	entailment	他们的年龄在57至80岁之间	意大利14名医生殉职，感染医护超两千
zh	entailment	目前中国现有25家企业29种新型冠状病毒检测试剂试盒获批上市，企业日产能合计500万人份，各企业生产基本正常，库存也比较充足	中央提大规模核酸检测，意义不寻常
zh	entailment	教育部考试中心今天（26日）发布《关于调整2020年6月海外考试的通知》	教育部考试中心：取消6月托福、雅思等海外考试
zh	contradiction	根据该中心一名官员介绍，该患者来自美国加利福尼亚州北部，目前官方正在追踪该患者所有近期接触的人员。 打开第一财经APP，阅读体验更佳.	第一例新冠肺炎患者来自美国
zh	contradiction	... 12、吃抗生素能预防新型冠状病毒感染.	在人中涂风油精可以预防感染
zh	contradiction	... 感染武汉肺炎，并指“中央13个电视新闻已播出”，呼吁公众“暂时别吃池养鱼肉，特别是草鱼，酸菜鱼，水煮鱼，因安县有121个鱼塘已感染肺炎菌”。	别吃草鱼，某地有121个鱼塘感染
zh	contradiction	发布于2020-03-17. 消毒 · 杀菌 · 除菌. 还没有评论. 写下你的评论… App 内打开. ​ 0 ​ 添加评论 ​.	干手器能在 30 秒内杀死新冠病毒
zh	entailment	为防止新冠肺炎疫情扩散，印度旁遮普邦隔离了24个村庄的约2.6万名居民	印度旁遮普邦“超级传播者”致19名亲属确诊 2.6万居民被隔离
zh	entailment	今天（15日）下午，国务院新闻办召开新闻发布会，请国家卫健委相关负责人介绍新冠肺炎疫情常态化防控工作	武汉进行全员核酸检测 国家卫健委：各地都可动态调整检测策略
zh	contradiction	谣言：口罩越厚，防病毒效果越好。 辟谣：. 口罩的防病毒效果与口罩薄厚没有直接必然的联系。 冠状病毒的尺寸只有100纳米左右，但病毒在空气中都 ...	口罩越厚，防病毒效果越好
zh	contradiction	新型冠状病毒感染的肺炎是乙类传染病，人群对新型冠状病毒普遍易感，只能从三个方面入手预防感染隔离传染源、使用消毒等方法切断传播途径， ...	喝茶可以预防新冠病毒
zh	entailment	已成功遏制病毒传播或减少传播至足够低水平的国家，也需要随时准备好，迅速发现疫情复发并消灭病毒	世卫组织：将继续支持中国应对新冠肺炎疫情
zh	entailment	直播通过央视新闻客户端、央视频、国美、抖音、京东、拼多多等平台同步进行，总台主持人康辉、朱广权、撒贝宁、尼格买提以分组比拼的方式，为美好生活带货，提振消费信心，助力复工复产和消费升级	为美好生活“拼”了 央视新闻单场带货直播销售额超5.2亿元
zh	entailment	科学技术部部长王志刚在发布会上表示，疫苗研制一定要把安全性、有效性以及可及性放在非常重要的位置	科技部：中国疫苗完成研制和临床试验后，将作为公共产品向全球提供
zh	contradiction	记者问：我有两个问题，第一，有一些网传或谣言说，现在感染确诊的病例应该在10万左右，但是我们的官方数据是只有4000多确诊病例，我们如何 ...	网传感染病例在10万例左右
zh	contradiction	不实. 今天（25日）上午开始，网上流传一条消息称：“上海目前除沪牌不让进上海了。” 解放日报·上观新闻记者就此 ...	上海已限制外牌车辆进沪
zh	entailment	随着5月11日法国逐步实施“解封”计划，40万家企业和商户得以重新开放，其中50%的工地已经复工，60%的工业部门实现复产	法国劳工部：鼓励复工复产 “部分失业”补贴将逐步缩减
zh	neutral	作为室内空气质量的经济型解决方案，家用空气净化器市场历经了数十年历史，经历了 ... 因此，即使许多空气净化器声称，他们的HEPA过滤器能100%将通过其中的空气中的 ... 紫外线(UV) 通常用于医院的设备消毒，防止有害细菌和病毒的传播。19，20.	家用空气净化器能过滤病毒吗
